,submission_status,work_rate,extra_time_min,average_answer_time_in_min,progress_percent
5087,passed,slow,196.2,376.2,52.0
5088,passed,normal,0.0,177.6,52.0
5089,passed,normal,0.0,324.0,52.0
5090,passed,normal,0.0,313.2,52.0
5091,passed,normal,0.0,348.59999999999997,45.0
5092,passed,slow,46.79999999999998,226.79999999999998,45.0
5093,passed,normal,0.0,314.7,45.0
5094,passed,slow,33.0,393.0,45.0
5095,passed,slow,59.400000000000034,419.40000000000003,45.0
5096,passed,slow,253.95,433.95,45.0
5097,passed,normal,0.0,340.79999999999995,45.0
5098,passed,slow,58.20000000000002,238.20000000000002,45.0
5099,passed,fast,0.0,156.3,45.0
5100,passed,normal,0.0,244.20000000000002,45.0
5101,passed,fast,0.0,213.6,45.0
5102,passed,fast,0.0,152.4,45.0
5103,passed,normal,0.0,493.8,45.0
5104,passed,slow,147.0,327.0,45.0
5105,passed,normal,0.0,97.8,45.0
5106,passed,slow,106.80000000000001,466.8,45.0
5107,passed,slow,134.7,314.7,45.0
5108,passed,fast,0.0,192.6,45.0
5109,passed,normal,0.0,155.39999999999998,45.0
5110,passed,slow,81.0,261.0,45.0
5111,passed,normal,0.0,166.2,45.0
5112,passed,normal,0.0,78.0,45.0
5113,passed,normal,0.0,326.40000000000003,45.0
5114,passed,slow,43.80000000000001,403.8,45.0
5115,Not passed,fast,0.0,0.0,36.0
5116,passed,normal,0.0,277.2,36.0
5117,passed,slow,185.39999999999998,365.4,36.0
5118,passed,fast,0.0,198.0,36.0
5119,passed,normal,0.0,249.00000000000003,36.0
5120,passed,normal,0.0,258.59999999999997,36.0
5121,passed,slow,28.19999999999999,388.2,36.0
5122,passed,fast,0.0,237.6,36.0
5123,passed,slow,66.60000000000002,246.60000000000002,36.0
5124,passed,slow,150.59999999999997,330.59999999999997,36.0
5125,passed,slow,103.80000000000001,463.8,36.0
5126,passed,slow,418.80000000000007,598.8000000000001,36.0
5127,passed,slow,132.60000000000002,492.6,36.0
5128,passed,slow,54.60000000000002,234.60000000000002,36.0
5129,passed,slow,189.0,369.0,36.0
5130,passed,slow,159.60000000000002,339.6,36.0
5131,passed,slow,1.799999999999983,181.79999999999998,36.0
5132,passed,fast,0.0,220.2,36.0
5133,passed,fast,0.0,184.8,36.0
5134,passed,slow,59.400000000000034,419.40000000000003,34.0
5135,passed,slow,168.59999999999997,348.59999999999997,34.0
5136,passed,slow,57.60000000000002,417.6,34.0
5137,passed,normal,0.0,360.0,34.0
5138,passed,normal,0.0,252.0,34.0
5139,passed,fast,0.0,190.8,34.0
5140,passed,fast,0.0,186.6,34.0
5141,passed,normal,0.0,78.60000000000001,34.0
5142,passed,slow,26.400000000000006,206.4,34.0
5143,passed,normal,0.0,307.2,34.0
5144,passed,normal,0.0,145.2,34.0
5145,passed,slow,593.4000000000001,953.4000000000001,34.0
5146,passed,slow,276.0,456.0,34.0
5147,passed,slow,376.79999999999995,556.8,34.0
5148,passed,slow,102.60000000000002,282.6,34.0
5149,passed,slow,236.40000000000003,416.40000000000003,34.0
5150,passed,normal,0.0,308.4,34.0
5151,passed,fast,0.0,115.8,34.0
5152,passed,normal,0.0,314.40000000000003,33.0
5153,passed,fast,0.0,53.400000000000006,33.0
5154,passed,normal,0.0,283.2,33.0
5155,passed,normal,0.0,283.2,33.0
5156,passed,slow,192.60000000000002,552.6,33.0
5157,passed,normal,0.0,358.8,33.0
5158,passed,normal,0.0,420.59999999999997,33.0
5159,passed,slow,31.19999999999999,211.2,33.0
5160,passed,slow,270.59999999999997,450.59999999999997,33.0
5161,passed,slow,345.6,705.6,33.0
5162,passed,slow,175.2,355.2,33.0
5163,passed,fast,0.0,55.800000000000004,33.0
5164,passed,slow,90.59999999999997,270.59999999999997,33.0
5165,passed,slow,104.40000000000003,284.40000000000003,33.0
5166,passed,slow,0.5999999999999943,180.6,33.0
5167,passed,normal,0.0,151.79999999999998,33.0
5168,passed,slow,298.20000000000005,658.2,33.0
5169,passed,slow,1.8000000000000114,361.8,33.0
5170,Not passed,fast,0.0,262.8,22.0
5171,passed,slow,219.0,399.0,22.0
5172,passed,slow,284.40000000000003,464.40000000000003,22.0
5173,passed,normal,0.0,349.20000000000005,22.0
5174,passed,slow,148.8,328.8,22.0
5175,passed,fast,0.0,199.2,22.0
5176,passed,normal,0.0,126.0,22.0
5177,passed,slow,180.59999999999997,360.59999999999997,22.0
5178,passed,slow,529.8,709.8,22.0
5179,passed,slow,583.8000000000001,763.8000000000001,22.0
5180,passed,slow,117.60000000000002,477.6,22.0
5181,passed,fast,0.0,189.0,22.0
5182,passed,slow,136.8,316.8,36.0
5183,passed,fast,0.0,140.39999999999998,36.0
5184,passed,normal,0.0,122.4,36.0
5185,passed,slow,45.89999999999998,405.9,36.0
5186,passed,normal,0.0,255.0,36.0
5187,passed,slow,166.19999999999993,526.1999999999999,36.0
5188,passed,slow,25.19999999999999,385.2,36.0
5189,passed,normal,0.0,429.0,36.0
5190,passed,slow,155.39999999999998,335.4,36.0
5191,passed,slow,77.39999999999998,257.4,36.0
5192,passed,slow,115.79999999999995,475.79999999999995,36.0
5193,passed,slow,314.40000000000003,494.40000000000003,36.0
5194,passed,normal,0.0,295.79999999999995,36.0
5195,passed,slow,354.6,534.6,36.0
5196,passed,normal,0.0,126.0,36.0
5197,passed,slow,7.799999999999983,187.79999999999998,36.0
5198,passed,normal,0.0,161.1,36.0
5199,passed,fast,0.0,66.60000000000001,36.0
5200,passed,normal,0.0,340.79999999999995,36.0
5201,passed,slow,3066.6,3246.6,42.0
5202,passed,slow,2872.2000000000003,3052.2000000000003,42.0
5203,passed,slow,3824.4000000000005,4004.4000000000005,52.0
5204,passed,slow,2367.0,2547.0,52.0
5205,passed,slow,3656.4,3836.4,52.0
5206,passed,slow,385.20000000000005,565.2,33.0
5207,passed,slow,2530.8,2710.8,40.0
5208,passed,slow,993.6000000000001,1173.6000000000001,35.0
5209,passed,slow,2868.6000000000004,3048.6000000000004,35.0
5210,passed,slow,2757.6,2937.6,49.0
5211,passed,slow,810.6000000000001,990.6000000000001,57.0
5212,passed,slow,4818.6,4998.6,57.0
5213,passed,slow,1390.8,1570.8,57.0
5214,passed,slow,2875.2000000000003,3055.2000000000003,42.0
5215,passed,slow,2605.8,2785.8,42.0
5216,passed,slow,1441.8000000000002,1621.8000000000002,22.0
5217,passed,slow,2398.2,2578.2,31.0
5218,passed,slow,3147.6,3327.6,28.0
5219,passed,slow,3851.3999999999996,4031.3999999999996,43.0
5220,passed,slow,2477.4,2657.4,50.0
5221,passed,slow,2605.2000000000003,2785.2000000000003,36.0
5222,passed,slow,930.0,1110.0,36.0
5223,passed,slow,556.8000000000001,736.8000000000001,40.0
5224,passed,slow,2600.1,2780.1,40.0
5225,passed,slow,807.0,987.0,45.0
5226,passed,slow,334.20000000000005,514.2,45.0
5227,passed,slow,1032.9,1212.9,40.0
5228,passed,slow,5425.8,5605.8,40.0
5229,passed,slow,3048.0000000000005,3228.0000000000005,31.0
5230,passed,slow,5547.0,5727.0,27.0
5231,passed,slow,4519.200000000001,4699.200000000001,59.0
5232,passed,slow,4242.6,4422.6,59.0
5233,passed,slow,4774.200000000001,4954.200000000001,59.0
5234,passed,slow,4628.4,4808.4,22.0
5235,passed,slow,4009.2000000000007,4189.200000000001,40.0
5236,passed,slow,5233.2,5413.2,40.0
5237,passed,slow,3602.4,3782.4,36.0
5238,passed,slow,4671.000000000001,4851.000000000001,36.0
5239,passed,slow,3085.8,3265.8,21.0
5240,passed,slow,3287.4,3467.4,45.0
5241,passed,slow,1390.8,1570.8,45.0
5242,passed,slow,3774.6,3954.6,50.0
5243,passed,slow,3123.6000000000004,3303.6000000000004,50.0
5244,passed,slow,4008.6000000000004,4188.6,25.0
5245,passed,slow,3371.4,3551.4,28.0
5246,passed,slow,4704.599999999999,4884.599999999999,21.0
5247,passed,slow,2694.9,2874.9,22.0
5248,passed,slow,2679.6000000000004,3219.6000000000004,50.0
5249,passed,slow,1153.2,1513.2,50.0
5250,passed,slow,2260.8,2620.8,50.0
5251,passed,slow,3756.000000000001,4116.000000000001,50.0
5252,passed,slow,1227.6000000000001,1407.6000000000001,50.0
5253,passed,slow,916.3500000000001,1276.3500000000001,50.0
5254,passed,slow,469.79999999999995,829.8,50.0
5255,passed,slow,3271.2000000000003,3631.2000000000003,50.0
5256,passed,slow,1349.4,1529.4,50.0
5257,passed,slow,3487.7999999999997,3847.7999999999997,50.0
5258,passed,slow,1296.0,1476.0,50.0
5259,passed,slow,1961.3999999999996,2321.3999999999996,50.0
5260,passed,slow,789.0000000000002,1149.0000000000002,50.0
5261,passed,slow,869.25,1229.25,50.0
5262,passed,slow,758.4000000000001,1118.4,50.0
5263,passed,slow,877.6500000000001,1417.65,50.0
5264,passed,slow,1235.4,1415.4,50.0
5265,passed,slow,1911.9,2091.9,50.0
5266,passed,slow,1246.8000000000002,1606.8000000000002,50.0
5267,passed,slow,1108.2,1288.2,50.0
5268,passed,slow,1125.3,1485.3,50.0
5269,passed,slow,1251.3,1431.3,50.0
5270,passed,slow,1111.2,1291.2,50.0
5271,passed,slow,1419.6,1599.6,50.0
5272,passed,slow,1412.3999999999999,1592.3999999999999,50.0
5273,passed,slow,1813.8000000000002,2173.8,50.0
5274,passed,slow,2406.0,2766.0,50.0
5275,Not passed,slow,850.8,1210.8,48.0
5276,passed,slow,2687.4,3047.4,48.0
5277,passed,slow,2275.2000000000003,2635.2000000000003,48.0
5278,passed,normal,0.0,286.8,48.0
5279,passed,slow,1336.2,1516.2,48.0
5280,passed,slow,1272.0,1632.0,48.0
5281,passed,slow,1655.4,2015.4,48.0
5282,passed,slow,2614.35,2794.35,48.0
5283,passed,slow,1138.8,1498.8,48.0
5284,passed,slow,945.6000000000001,1125.6000000000001,48.0
5285,passed,slow,458.69999999999993,818.6999999999999,48.0
5286,passed,slow,1873.1999999999998,2233.2,48.0
5287,passed,slow,720.2249999999999,1080.225,48.0
5288,passed,slow,917.3999999999999,1277.3999999999999,48.0
5289,passed,slow,1883.4,2423.4,48.0
5290,passed,slow,1296.0,1476.0,48.0
5291,passed,slow,2550.6,2730.6,48.0
5292,passed,slow,1108.8,1468.8,48.0
5293,passed,slow,1015.8,1375.8,48.0
5294,passed,slow,757.8000000000001,937.8000000000001,48.0
5295,passed,slow,1480.8,1660.8,48.0
5296,passed,slow,1775.4,1955.4,48.0
5297,passed,slow,3701.3999999999996,3881.3999999999996,48.0
5298,passed,normal,0.0,356.40000000000003,48.0
5299,passed,slow,1239.6,1419.6,48.0
5300,passed,slow,1045.8,1405.8,48.0
5301,passed,slow,658.8000000000001,838.8000000000001,36.0
5302,passed,fast,0.0,141.0,36.0
5303,passed,normal,0.0,160.8,36.0
5304,passed,slow,33.0,393.0,36.0
5305,passed,fast,0.0,142.20000000000002,36.0
5306,passed,fast,0.0,96.3,36.0
5307,passed,fast,0.0,236.1,36.0
5308,passed,slow,600.6000000000001,1140.6000000000001,36.0
5309,passed,slow,421.80000000000007,601.8000000000001,36.0
5310,passed,normal,0.0,112.2,36.0
5311,passed,fast,0.0,34.800000000000004,36.0
5312,passed,slow,606.6,786.6,36.0
5313,passed,fast,0.0,121.2,36.0
5314,passed,normal,0.0,105.6,36.0
5315,passed,slow,126.0,306.0,36.0
5316,passed,fast,0.0,26.400000000000002,36.0
5317,passed,slow,66.60000000000002,246.60000000000002,36.0
5318,passed,fast,0.0,34.2,36.0
5319,passed,fast,0.0,12.600000000000001,36.0
5320,passed,slow,2379.6000000000004,2559.6000000000004,59.0
5321,Not passed,fast,0.0,0.0,27.0
5322,passed,fast,0.0,183.0,27.0
5323,passed,normal,0.0,307.8,27.0
5324,passed,normal,0.0,427.8,27.0
5325,passed,slow,963.0,1143.0,27.0
5326,passed,slow,973.8,1153.8,27.0
5327,passed,slow,805.2,1165.2,27.0
5328,passed,slow,2086.2000000000003,2266.2000000000003,27.0
5329,passed,slow,3434.4,3794.4,27.0
5330,passed,slow,792.0,972.0,27.0
5331,passed,slow,757.8000000000001,937.8000000000001,27.0
5332,passed,slow,606.6,786.6,27.0
5333,passed,slow,462.0000000000001,642.0000000000001,27.0
5334,passed,slow,552.6,912.6,27.0
5335,passed,slow,3936.000000000001,4296.000000000001,27.0
5336,passed,slow,682.2,1042.2,24.0
5337,passed,fast,0.0,69.0,24.0
5338,passed,slow,384.6,564.6,24.0
5339,passed,normal,0.0,84.0,24.0
5340,passed,slow,338.4000000000001,698.4000000000001,24.0
5341,passed,slow,771.6,951.6,24.0
5342,passed,slow,780.0,1140.0,24.0
5343,passed,slow,360.6,540.6,24.0
5344,passed,slow,1060.2,1240.2,24.0
5345,passed,fast,0.0,13.8,24.0
5346,passed,slow,934.2,1114.2,24.0
5347,passed,slow,955.2,1315.2,24.0
5348,passed,slow,756.5999999999999,1116.6,24.0
5349,passed,slow,2780.1,2960.1,49.0
5350,passed,slow,874.8000000000002,1054.8000000000002,49.0
5351,passed,slow,907.8,1087.8,49.0
5352,passed,slow,2693.25,2873.25,49.0
5353,passed,slow,983.4000000000001,1163.4,45.0
5354,passed,slow,651.6,831.6,45.0
5355,passed,slow,293.7,473.7,28.0
5356,passed,slow,3932.4000000000005,4112.400000000001,59.0
5357,passed,slow,1274.1,1454.1,59.0
5358,passed,slow,5742.6,5922.6,59.0
5359,Not passed,fast,0.0,0.0,53.0
5360,passed,slow,1289.4,1469.4,53.0
5361,passed,slow,3269.4,3449.4,53.0
5362,passed,slow,5577.6,5757.6,45.0
5363,passed,slow,1873.8000000000002,2053.8,45.0
5364,passed,slow,1811.7,1991.7,48.0
5365,passed,slow,249.0,429.0,43.0
5366,passed,slow,918.0,1098.0,43.0
5367,passed,slow,2101.8,2281.8,36.0
5368,passed,slow,875.4000000000001,1055.4,36.0
5369,passed,slow,3113.4,3293.4,55.0
5370,passed,slow,1666.2,1846.2,55.0
5371,passed,slow,46.19999999999993,586.1999999999999,55.0
5372,passed,fast,0.0,224.1,55.0
5373,passed,slow,1000.2,1360.2,55.0
5374,passed,slow,1036.5000000000002,1396.5000000000002,55.0
5375,passed,slow,1021.8000000000002,1201.8000000000002,55.0
5376,passed,slow,2829.0,3189.0,55.0
5377,passed,slow,715.2,1075.2,55.0
5378,passed,slow,749.4000000000001,1109.4,55.0
5379,passed,normal,0.0,65.4,55.0
5380,passed,slow,1340.4,1700.4,55.0
5381,passed,slow,196.2,376.2,55.0
5382,passed,slow,1191.0,1551.0,55.0
5383,passed,slow,189.0,549.0,55.0
5384,passed,normal,0.0,302.4,55.0
5385,passed,normal,0.0,306.0,55.0
5386,passed,normal,0.0,434.1,55.0
5387,passed,slow,264.6,444.6,55.0
5388,passed,slow,58.80000000000001,238.8,55.0
5389,passed,fast,0.0,24.0,55.0
5390,passed,slow,262.8,442.8,55.0
5391,passed,normal,0.0,259.20000000000005,55.0
5392,passed,normal,0.0,84.6,55.0
5393,passed,slow,57.599999999999994,237.6,55.0
5394,passed,slow,192.89999999999998,372.9,55.0
5395,passed,slow,193.8,373.8,55.0
5396,passed,normal,0.0,358.8,55.0
5397,passed,slow,12.600000000000023,372.6,55.0
5398,passed,slow,320.4,680.4,34.0
5399,passed,slow,2272.2000000000003,2452.2000000000003,34.0
5400,passed,fast,0.0,18.6,34.0
5401,passed,slow,2804.4,3164.4,34.0
5402,passed,slow,1477.2,1837.2,34.0
5403,passed,slow,1907.4,2267.4,34.0
5404,passed,slow,438.0,978.0,34.0
5405,passed,slow,1397.3999999999999,1577.3999999999999,34.0
5406,passed,slow,855.0,1035.0,34.0
5407,passed,slow,573.0,933.0,34.0
5408,passed,slow,120.0,300.0,34.0
5409,passed,slow,679.8000000000002,1039.8000000000002,34.0
5410,passed,slow,888.6000000000001,1068.6000000000001,34.0
5411,passed,slow,345.6,525.6,34.0
5412,passed,fast,0.0,32.400000000000006,34.0
5413,passed,normal,0.0,156.6,34.0
5414,passed,slow,450.0,810.0,34.0
5415,passed,fast,0.0,183.6,34.0
5416,passed,slow,1112.3999999999999,1292.3999999999999,36.0
5417,passed,slow,1054.2,1414.2,36.0
5418,passed,slow,907.8,1087.8,36.0
5419,passed,slow,2500.2000000000003,2860.2000000000003,36.0
5420,passed,normal,0.0,268.8,36.0
5421,passed,slow,140.10000000000002,500.1,36.0
5422,passed,slow,1875.0,2235.0,36.0
5423,passed,fast,0.0,162.0,36.0
5424,passed,slow,1414.5,1594.5,36.0
5425,passed,slow,56.400000000000006,236.4,36.0
5426,passed,slow,1368.0,1728.0,36.0
5427,passed,slow,1183.8,1363.8,36.0
5428,passed,slow,393.0,753.0,36.0
5429,passed,slow,1079.7,1259.7,36.0
5430,passed,normal,0.0,66.0,36.0
5431,passed,slow,4119.599999999999,4299.599999999999,36.0
5432,passed,slow,5131.8,5311.8,36.0
5433,passed,slow,930.6000000000001,1290.6000000000001,36.0
5434,passed,slow,39.60000000000002,399.6,36.0
5435,Not passed,fast,0.0,0.0,30.0
5436,passed,fast,0.0,112.8,30.0
5437,passed,slow,1336.2,1696.2,30.0
5438,passed,slow,1746.6,2106.6,30.0
5439,passed,slow,2575.2000000000003,3115.2000000000003,30.0
5440,passed,slow,1705.2,1885.2,30.0
5441,passed,slow,1966.2000000000003,2146.2000000000003,30.0
5442,passed,slow,906.0,1266.0,30.0
5443,passed,slow,1321.8000000000002,1501.8000000000002,30.0
5444,passed,slow,2326.2000000000003,2686.2000000000003,30.0
5445,passed,slow,2081.3999999999996,2261.3999999999996,30.0
5446,passed,slow,116.40000000000003,296.40000000000003,30.0
5447,passed,slow,226.8,406.8,30.0
5448,passed,slow,328.8,508.8,30.0
5449,passed,slow,255.60000000000002,615.6,30.0
5450,passed,slow,483.6,843.6,30.0
5451,passed,slow,136.8,316.8,21.0
5452,passed,slow,38.400000000000006,218.4,21.0
5453,passed,slow,217.8,397.8,21.0
5454,passed,slow,523.8000000000001,703.8000000000001,21.0
5455,Not passed,slow,1403.4,1583.4,36.0
5456,passed,slow,1752.0000000000002,1932.0000000000002,36.0
5457,passed,slow,24603.6,24783.6,59.0
5458,passed,slow,14919.0,15099.0,59.0
5459,passed,slow,2880.0,3060.0,59.0
5460,passed,slow,7083.0,7263.0,47.0
5461,passed,slow,5548.8,5728.8,47.0
5462,passed,slow,7030.2,7210.2,49.0
5463,passed,slow,7825.8,8005.8,49.0
5464,passed,slow,13236.599999999999,13416.599999999999,38.0
5465,passed,slow,5559.0,5739.0,38.0
5466,passed,slow,20246.4,20426.4,38.0
5467,passed,slow,9885.599999999999,10065.599999999999,38.0
5468,passed,slow,1326.6,1506.6,59.0
5469,passed,slow,2656.2000000000003,2836.2000000000003,59.0
5470,passed,slow,1756.2000000000003,1936.2000000000003,59.0
5471,passed,slow,2434.7999999999997,2614.7999999999997,38.0
5472,passed,slow,1217.3999999999999,1397.3999999999999,38.0
5473,passed,slow,2615.4,2795.4,26.0
5474,passed,slow,363.0,543.0,43.0
5475,passed,slow,305.70000000000005,665.7,43.0
5476,passed,slow,176.10000000000002,536.1,43.0
5477,passed,slow,270.9000000000001,630.9000000000001,43.0
5478,passed,slow,156.90000000000003,336.90000000000003,43.0
5479,passed,slow,505.79999999999995,865.8,43.0
5480,passed,slow,594.6,774.6,43.0
5481,passed,slow,117.0,477.0,43.0
5482,passed,slow,1198.8,1558.8,43.0
5483,passed,fast,0.0,108.3,43.0
5484,passed,slow,367.35,727.35,43.0
5485,passed,fast,0.0,267.15,43.0
5486,passed,slow,933.0,1113.0,43.0
5487,passed,slow,636.6,816.6,43.0
5488,passed,slow,5.399999999999977,365.4,43.0
5489,passed,slow,284.40000000000003,464.40000000000003,43.0
5490,passed,slow,423.0,783.0,43.0
5491,passed,slow,480.9000000000001,660.9000000000001,43.0
5492,passed,slow,258.29999999999995,438.29999999999995,43.0
5493,passed,slow,672.6,852.6,43.0
5494,passed,slow,838.8000000000001,1018.8000000000001,43.0
5495,passed,slow,556.8000000000001,916.8000000000001,43.0
5496,passed,fast,0.0,214.8,43.0
5497,passed,slow,707.4000000000001,887.4000000000001,21.0
5498,passed,slow,301.79999999999995,481.79999999999995,21.0
5499,passed,slow,21.0,381.0,21.0
5500,passed,slow,469.79999999999995,649.8,21.0
5501,passed,fast,0.0,24.0,21.0
5502,passed,slow,82.5,262.5,21.0
5503,passed,fast,0.0,11.4,21.0
5504,passed,slow,691.8000000000001,871.8000000000001,21.0
5505,passed,slow,642.0000000000001,822.0000000000001,21.0
5506,passed,slow,475.20000000000005,835.2,21.0
5507,passed,slow,576.0,936.0,21.0
5508,Not passed,fast,0.0,0.0,48.0
5509,passed,slow,168.60000000000002,528.6,48.0
5510,passed,fast,0.0,233.4,48.0
5511,passed,slow,927.3000000000002,1107.3000000000002,48.0
5512,passed,slow,139.8,499.8,48.0
5513,passed,slow,177.0,537.0,48.0
5514,passed,slow,1120.2,1480.2,48.0
5515,passed,slow,717.0000000000001,897.0000000000001,48.0
5516,passed,slow,960.6000000000001,1320.6000000000001,48.0
5517,passed,slow,265.2,445.2,48.0
5518,passed,slow,529.2,889.2,48.0
5519,passed,normal,0.0,349.20000000000005,48.0
5520,passed,slow,1077.6000000000001,1437.6000000000001,48.0
5521,passed,slow,1077.0,1437.0,48.0
5522,passed,fast,0.0,217.20000000000002,48.0
5523,passed,slow,61.80000000000001,241.8,48.0
5524,passed,slow,441.0,621.0,48.0
5525,passed,fast,0.0,127.2,48.0
5526,passed,slow,1260.0,1440.0,48.0
5527,passed,fast,0.0,232.20000000000002,48.0
5528,passed,fast,0.0,42.6,48.0
5529,passed,normal,0.0,142.79999999999998,48.0
5530,passed,normal,0.0,76.8,48.0
5531,passed,slow,472.80000000000007,652.8000000000001,48.0
5532,passed,fast,0.0,49.2,48.0
5533,passed,slow,327.6,687.6,48.0
5534,passed,fast,0.0,327.9,50.0
5535,passed,fast,0.0,170.39999999999998,50.0
5536,passed,fast,0.0,155.39999999999998,50.0
5537,passed,slow,877.8,1237.8,50.0
5538,passed,normal,0.0,76.8,50.0
5539,passed,slow,858.0,1218.0,50.0
5540,passed,slow,811.2,1171.2,50.0
5541,passed,slow,1934.4,2294.4,50.0
5542,passed,slow,614.4,794.4,50.0
5543,passed,fast,0.0,209.4,50.0
5544,passed,slow,643.2,823.2,50.0
5545,passed,slow,416.1,776.1,50.0
5546,passed,fast,0.0,191.4,50.0
5547,passed,fast,0.0,199.8,50.0
5548,passed,slow,77.85000000000002,437.85,50.0
5549,passed,slow,2601.6,3141.6,50.0
5550,passed,fast,0.0,20.400000000000002,50.0
5551,passed,slow,234.60000000000002,414.6,50.0
5552,passed,slow,838.8,1198.8,50.0
5553,passed,slow,19.80000000000001,199.8,50.0
5554,passed,slow,842.3999999999999,1202.3999999999999,50.0
5555,passed,normal,0.0,94.2,50.0
5556,passed,slow,834.0000000000001,1014.0000000000001,50.0
5557,passed,slow,767.4000000000001,947.4000000000001,50.0
5558,passed,slow,2475.0,2655.0,50.0
5559,passed,slow,24.600000000000023,384.6,50.0
5560,passed,slow,1577.3999999999999,1937.3999999999999,50.0
5561,passed,slow,1075.8,1435.8,42.0
5562,passed,fast,0.0,150.6,42.0
5563,passed,slow,720.0,1080.0,42.0
5564,passed,normal,0.0,140.39999999999998,42.0
5565,passed,fast,0.0,113.39999999999999,42.0
5566,passed,fast,0.0,40.800000000000004,42.0
5567,passed,slow,108.0,468.0,42.0
5568,passed,slow,884.4000000000001,1244.4,42.0
5569,passed,normal,0.0,284.7,42.0
5570,passed,normal,0.0,294.0,42.0
5571,passed,fast,0.0,233.4,42.0
5572,passed,normal,0.0,142.20000000000002,42.0
5573,passed,slow,99.60000000000002,279.6,42.0
5574,passed,fast,0.0,209.4,42.0
5575,passed,slow,228.0,408.0,42.0
5576,passed,slow,528.3,888.3,42.0
5577,passed,slow,28.80000000000001,208.8,42.0
5578,passed,slow,3101.4,3281.4,42.0
5579,passed,slow,139.8,319.8,42.0
5580,passed,slow,58.20000000000002,238.20000000000002,42.0
5581,passed,fast,0.0,189.0,42.0
5582,passed,slow,1463.4,1823.4,42.0
5583,Not passed,fast,0.0,0.0,39.0
5584,passed,fast,0.0,64.80000000000001,39.0
5585,passed,fast,0.0,28.8,39.0
5586,passed,slow,1360.8,1720.8,39.0
5587,passed,normal,0.0,87.9,39.0
5588,passed,slow,921.0,1281.0,39.0
5589,passed,slow,126.59999999999997,486.59999999999997,39.0
5590,passed,fast,0.0,119.7,39.0
5591,passed,slow,118.19999999999999,478.2,39.0
5592,passed,slow,1153.8,1693.8,39.0
5593,passed,slow,1152.6000000000001,1332.6000000000001,39.0
5594,passed,slow,73.80000000000001,253.8,39.0
5595,passed,fast,0.0,30.6,39.0
5596,passed,slow,1542.6000000000001,1722.6000000000001,39.0
5597,passed,normal,0.0,325.79999999999995,39.0
5598,passed,normal,0.0,94.2,39.0
5599,passed,slow,127.19999999999999,307.2,39.0
5600,passed,slow,441.5999999999999,621.5999999999999,39.0
5601,passed,slow,172.2,352.2,39.0
5602,passed,normal,0.0,324.6,39.0
5603,passed,fast,0.0,108.60000000000001,39.0
5604,Not passed,fast,0.0,0.0,39.0
5605,passed,fast,0.0,82.2,39.0
5606,passed,slow,997.8,1177.8,39.0
5607,passed,fast,0.0,127.8,39.0
5608,passed,slow,1054.8000000000002,1234.8000000000002,39.0
5609,passed,slow,660.6000000000001,1020.6000000000001,39.0
5610,passed,slow,772.2,1132.2,39.0
5611,passed,slow,465.6,825.6,39.0
